Fruit,Year,Month,Sales
Gateway_Arch,2005,DEC,103103
Gateway_Arch,2005,Total_visitors,2944976
Gateway_Arch,2004,JAN,62216
Gateway_Arch,2004,FEB,63842
Gateway_Arch,2004,MAR,135784
Gateway_Arch,2004,APR,155397
Gateway_Arch,2004,MAY,186184
Gateway_Arch,2004,JUN,257932
Gateway_Arch,2004,JUL,993065
Gateway_Arch,2004,AUG,363580
Gateway_Arch,2004,SEP,162690
Gateway_Arch,2004,OCT,173606
Gateway_Arch,2004,NOV,127837
Gateway_Arch,2004,DEC,97217
Gateway_Arch,2004,Total_visitors,2779350
Gateway_Arch,2003,JAN,65373
Gateway_Arch,2003,FEB,59952
Gateway_Arch,2003,MAR,155742
Gateway_Arch,2003,APR,156952
Gateway_Arch,2003,MAY,213776
Gateway_Arch,2003,JUN,292498
Gateway_Arch,2003,JUL,948606
Gateway_Arch,2003,AUG,306975
Gateway_Arch,2003,SEP,144278
Gateway_Arch,2003,OCT,154375
Gateway_Arch,2003,NOV,110794
Gateway_Arch,2003,DEC,75898
Gateway_Arch,2003,Total_visitors,2685219
Gateway_Arch,2002,JAN,77671
Gateway_Arch,2002,FEB,93669
Gateway_Arch,2002,MAR,178021
Gateway_Arch,2002,APR,196060
Gateway_Arch,2002,MAY,273776
Gateway_Arch,2002,JUN,415372
Gateway_Arch,2002,JUL,1064956
Gateway_Arch,2002,AUG,425455
Gateway_Arch,2002,SEP,193631
Gateway_Arch,2002,OCT,180613
Gateway_Arch,2002,NOV,140202
Gateway_Arch,2002,DEC,94028
Gateway_Arch,2002,Total_visitors,3333454
Gateway_Arch,2001,JAN,68507
Gateway_Arch,2001,FEB,95206
Gateway_Arch,2001,MAR,225255
Gateway_Arch,2001,APR,232339
Gateway_Arch,2001,MAY,268812
Gateway_Arch,2001,JUN,501324
Gateway_Arch,2001,JUL,1160953
Gateway_Arch,2001,AUG,408825
Gateway_Arch,2001,SEP,171334
Gateway_Arch,2001,OCT,155016
Gateway_Arch,2001,NOV,137600
Gateway_Arch,2001,DEC,107353
Gateway_Arch,2001,Total_visitors,3532524
Gateway_Arch,2000,JAN,72591
Gateway_Arch,2000,FEB,103776
Gateway_Arch,2000,MAR,201028
Gateway_Arch,2000,APR,231541
Gateway_Arch,2000,MAY,278890
Gateway_Arch,2000,JUN,383618
Gateway_Arch,2000,JUL,1162217
Gateway_Arch,2000,AUG,349855
Gateway_Arch,2000,SEP,239739
Gateway_Arch,2000,OCT,202920
Gateway_Arch,2000,NOV,158143
Gateway_Arch,2000,DEC,74638
Gateway_Arch,2000,Total_visitors,3458956
Gateway_Arch,1999,JAN,60529
Gateway_Arch,1999,FEB,111853
Gateway_Arch,1999,MAR,207807
Gateway_Arch,1999,APR,226723
Gateway_Arch,1999,MAY,309450
Gateway_Arch,1999,JUN,353242
Gateway_Arch,1999,JUL,1105431
Gateway_Arch,1999,AUG,408753
Gateway_Arch,1999,SEP,205643
Gateway_Arch,1999,OCT,190409
Gateway_Arch,1999,NOV,197657
Gateway_Arch,1999,DEC,103545
Gateway_Arch,1999,Total_visitors,3481042
Gateway_Arch,1998,JAN,83855
Gateway_Arch,1998,FEB,105184
Gateway_Arch,1998,MAR,167939
Gateway_Arch,1998,APR,225023
Gateway_Arch,1998,MAY,278773
Gateway_Arch,1998,JUN,354364
Gateway_Arch,1998,JUL,1080374
Gateway_Arch,1998,AUG,417868
Gateway_Arch,1998,SEP,210827
Gateway_Arch,1998,OCT,166240
Gateway_Arch,1998,NOV,203636
Gateway_Arch,1998,DEC,126269
Gateway_Arch,1998,Total_visitors,3420352
Gateway_Arch,1997,JAN,62611
Gateway_Arch,1997,FEB,97507
Gateway_Arch,1997,MAR,211361
Gateway_Arch,1997,APR,197250
Gateway_Arch,1997,MAY,311425
Gateway_Arch,1997,JUN,389042
Gateway_Arch,1997,JUL,1065186
Gateway_Arch,1997,AUG,426265
Gateway_Arch,1997,SEP,190646
Gateway_Arch,1997,OCT,181724
Gateway_Arch,1997,NOV,166638
Gateway_Arch,1997,DEC,120421
Gateway_Arch,1997,Total_visitors,3420076
Gateway_Arch,1996,JAN,63494
Gateway_Arch,1996,FEB,106024
Gateway_Arch,1996,MAR,185933
Gateway_Arch,1996,APR,248396
Gateway_Arch,1996,MAY,304092
Gateway_Arch,1996,JUN,409102
Gateway_Arch,1996,JUL,1112483
Gateway_Arch,1996,AUG,478065
Gateway_Arch,1996,SEP,234115
Gateway_Arch,1996,OCT,199491
Gateway_Arch,1996,NOV,165836
Gateway_Arch,1996,DEC,142277
Gateway_Arch,1996,Total_visitors,3649308
Gateway_Arch,1995,JAN,58359
Gateway_Arch,1995,FEB,73900
Gateway_Arch,1995,MAR,150289
Gateway_Arch,1995,APR,200308
Gateway_Arch,1995,MAY,261399
Gateway_Arch,1995,JUN,280141
Gateway_Arch,1995,JUL,1119793
Gateway_Arch,1995,AUG,450108
Gateway_Arch,1995,SEP,241066
Gateway_Arch,1995,OCT,210421
Gateway_Arch,1995,NOV,140956
Gateway_Arch,1995,DEC,48237
Gateway_Arch,1995,Total_visitors,3234977
Gateway_Arch,1994,JAN,47360
Gateway_Arch,1994,FEB,68141
Gateway_Arch,1994,MAR,138516
Gateway_Arch,1994,APR,187363
Gateway_Arch,1994,MAY,252045
Gateway_Arch,1994,JUN,331747
Gateway_Arch,1994,JUL,559553
Gateway_Arch,1994,AUG,406300
Gateway_Arch,1994,SEP,179511
Gateway_Arch,1994,OCT,156488
Gateway_Arch,1994,NOV,131116
Gateway_Arch,1994,DEC,95556
Gateway_Arch,1994,Total_visitors,2553696
Gateway_Arch,1993,JAN,56318
Gateway_Arch,1993,FEB,52027
Gateway_Arch,1993,MAR,123761
Gateway_Arch,1993,APR,204032
Gateway_Arch,1993,MAY,244134
Gateway_Arch,1993,JUN,326193
Gateway_Arch,1993,JUL,614888
Gateway_Arch,1993,AUG,358665
Gateway_Arch,1993,SEP,175083
Gateway_Arch,1993,OCT,173035
Gateway_Arch,1993,NOV,122254
Gateway_Arch,1993,DEC,89350
Gateway_Arch,1993,Total_visitors,2539740
Gateway_Arch,1992,JAN,67373
Gateway_Arch,1992,FEB,78498
Gateway_Arch,1992,MAR,130784
Gateway_Arch,1992,APR,170422
Gateway_Arch,1992,MAY,256760
Gateway_Arch,1992,JUN,376992
Gateway_Arch,1992,JUL,491742
Gateway_Arch,1992,AUG,446292
Gateway_Arch,1992,SEP,108828
Gateway_Arch,1992,OCT,99176
Gateway_Arch,1992,NOV,106173
Gateway_Arch,1992,DEC,82474
Gateway_Arch,1992,Total_visitors,2415514
Gateway_Arch,1991,JAN,39911
Gateway_Arch,1991,FEB,75205
Gateway_Arch,1991,MAR,148390
Gateway_Arch,1991,APR,155087
Gateway_Arch,1991,MAY,245986
Gateway_Arch,1991,JUN,382658
Gateway_Arch,1991,JUL,599457
Gateway_Arch,1991,AUG,487351
Gateway_Arch,1991,SEP,164229
Gateway_Arch,1991,OCT,127076
Gateway_Arch,1991,NOV,105656
Gateway_Arch,1991,DEC,91419
Gateway_Arch,1991,Total_visitors,2622425
Gateway_Arch,1990,JAN,61725
Gateway_Arch,1990,FEB,66155
Gateway_Arch,1990,MAR,126148
Gateway_Arch,1990,APR,188054
Gateway_Arch,1990,MAY,250974
Gateway_Arch,1990,JUN,324726
Gateway_Arch,1990,JUL,478942
Gateway_Arch,1990,AUG,389144
Gateway_Arch,1990,SEP,186605
Gateway_Arch,1990,OCT,125511
Gateway_Arch,1990,NOV,135325
Gateway_Arch,1990,DEC,49303
Gateway_Arch,1990,Total_visitors,2382612
Gateway_Arch,1989,JAN,52249
Gateway_Arch,1989,FEB,51102
Gateway_Arch,1989,MAR,136807
Gateway_Arch,1989,APR,158218
Gateway_Arch,1989,MAY,287917
Gateway_Arch,1989,JUN,353313
Gateway_Arch,1989,JUL,497257
Gateway_Arch,1989,AUG,435233
Gateway_Arch,1989,SEP,200868
Gateway_Arch,1989,OCT,150722
Gateway_Arch,1989,NOV,138697
Gateway_Arch,1989,DEC,56329
Gateway_Arch,1989,Total_visitors,2518712
Gateway_Arch,1988,JAN,54154
Gateway_Arch,1988,FEB,56594
Gateway_Arch,1988,MAR,135373
Gateway_Arch,1988,APR,153873
Gateway_Arch,1988,MAY,223331
Gateway_Arch,1988,JUN,353664
Gateway_Arch,1988,JUL,506521
Gateway_Arch,1988,AUG,450277
Gateway_Arch,1988,SEP,206395
Gateway_Arch,1988,OCT,126751
Gateway_Arch,1988,NOV,132260
Gateway_Arch,1988,DEC,78265
Gateway_Arch,1988,Total_visitors,2477458
Gateway_Arch,1987,JAN,46643
Gateway_Arch,1987,FEB,57686
Gateway_Arch,1987,MAR,124320
Gateway_Arch,1987,APR,145255
Gateway_Arch,1987,MAY,214715
Gateway_Arch,1987,JUN,349130
Gateway_Arch,1987,JUL,431950
Gateway_Arch,1987,AUG,465240
Gateway_Arch,1987,SEP,179541
Gateway_Arch,1987,OCT,163513
Gateway_Arch,1987,NOV,113015
Gateway_Arch,1987,DEC,73686
Gateway_Arch,1987,Total_visitors,2364694
Gateway_Arch,1986,JAN,45923
Gateway_Arch,1986,FEB,43865
Gateway_Arch,1986,MAR,136040
Gateway_Arch,1986,APR,134214
Gateway_Arch,1986,MAY,233937
Gateway_Arch,1986,JUN,351202
Gateway_Arch,1986,JUL,466500
Gateway_Arch,1986,AUG,460165
Gateway_Arch,1986,SEP,131969
Gateway_Arch,1986,OCT,134084
Gateway_Arch,1986,NOV,103631
Gateway_Arch,1986,DEC,69617
Gateway_Arch,1986,Total_visitors,2311147
Gateway_Arch,1985,JAN,34354
Gateway_Arch,1985,FEB,37763
Gateway_Arch,1985,MAR,95488
Gateway_Arch,1985,APR,158653
Gateway_Arch,1985,MAY,222382
Gateway_Arch,1985,JUN,290404
Gateway_Arch,1985,JUL,449538
Gateway_Arch,1985,AUG,384773
Gateway_Arch,1985,SEP,155722
Gateway_Arch,1985,OCT,138178
Gateway_Arch,1985,NOV,106839
Gateway_Arch,1985,DEC,66222
Gateway_Arch,1985,Total_visitors,2140316
Gateway_Arch,1984,JAN,41964
Gateway_Arch,1984,FEB,46033
Gateway_Arch,1984,MAR,90314
Gateway_Arch,1984,APR,133515
Gateway_Arch,1984,MAY,167782
Gateway_Arch,1984,JUN,242427
Gateway_Arch,1984,JUL,352008
Gateway_Arch,1984,AUG,328023
Gateway_Arch,1984,SEP,120275
Gateway_Arch,1984,OCT,95702
Gateway_Arch,1984,NOV,59624
Gateway_Arch,1984,DEC,32326
Gateway_Arch,1984,Total_visitors,1709993
Gateway_Arch,1983,JAN,41019
Gateway_Arch,1983,FEB,57168
Gateway_Arch,1983,MAR,87329
Gateway_Arch,1983,APR,127437
Gateway_Arch,1983,MAY,185436
Gateway_Arch,1983,JUN,272558
Gateway_Arch,1983,JUL,1335228
Gateway_Arch,1983,AUG,391658
Gateway_Arch,1983,SEP,154639
Gateway_Arch,1983,OCT,129623
Gateway_Arch,1983,NOV,110935
Gateway_Arch,1983,DEC,54992
Gateway_Arch,1983,Total_visitors,2948022
Gateway_Arch,1982,JAN,29628
Gateway_Arch,1982,FEB,39169
Gateway_Arch,1982,MAR,93008
Gateway_Arch,1982,APR,156231
Gateway_Arch,1982,MAY,211103
Gateway_Arch,1982,JUN,324863
Gateway_Arch,1982,JUL,1341013
Gateway_Arch,1982,AUG,390975
Gateway_Arch,1982,SEP,143851
Gateway_Arch,1982,OCT,115326
Gateway_Arch,1982,NOV,81745
Gateway_Arch,1982,DEC,40411
Gateway_Arch,1982,Total_visitors,2967323
Gateway_Arch,1981,JAN,56719
Gateway_Arch,1981,FEB,49198
Gateway_Arch,1981,MAR,91646
Gateway_Arch,1981,APR,124140
Gateway_Arch,1981,MAY,190602
Gateway_Arch,1981,JUN,269241
Gateway_Arch,1981,JUL,813587
Gateway_Arch,1981,AUG,363913
Gateway_Arch,1981,SEP,113056
Gateway_Arch,1981,OCT,87143
Gateway_Arch,1981,NOV,74186
Gateway_Arch,1981,DEC,48830
Gateway_Arch,1981,Total_visitors,2282261
Gateway_Arch,1980,JAN,41431
Gateway_Arch,1980,FEB,46423
Gateway_Arch,1980,MAR,99144
Gateway_Arch,1980,APR,131521
Gateway_Arch,1980,MAY,187344
Gateway_Arch,1980,JUN,306820
Gateway_Arch,1980,JUL,346815
Gateway_Arch,1980,AUG,376874
Gateway_Arch,1980,SEP,111161
Gateway_Arch,1980,OCT,113203
Gateway_Arch,1980,NOV,104958
Gateway_Arch,1980,DEC,63131
Gateway_Arch,1980,Total_visitors,1928825
Gateway_Arch,1979,JAN,22299
Gateway_Arch,1979,FEB,38053
Gateway_Arch,1979,MAR,79618
Gateway_Arch,1979,APR,110796
Gateway_Arch,1979,MAY,188055
Gateway_Arch,1979,JUN,247762
Gateway_Arch,1979,JUL,356023
Gateway_Arch,1979,AUG,364699
Gateway_Arch,1979,SEP,174082
Gateway_Arch,1979,OCT,107037
Gateway_Arch,1979,NOV,98736
Gateway_Arch,1979,DEC,72271
Gateway_Arch,1979,Total_visitors,1859431
Glacier Bay,2019,JAN,173
Glacier Bay,2019,FEB,173
Glacier Bay,2019,MAR,195
Glacier Bay,2019,APR,3642
Glacier Bay,2019,MAY,121332
Glacier Bay,2019,JUN,132054
Glacier Bay,2019,JUL,152932
Glacier Bay,2019,AUG,145002
Glacier Bay,2019,SEP,111922
Glacier Bay,2019,OCT,4319
Glacier Bay,2019,NOV,172
Glacier Bay,2019,DEC,171
Glacier Bay,2019,Total_visitors,672087
Glacier Bay,2018,JAN,173
Glacier Bay,2018,FEB,173
Glacier Bay,2018,MAR,173
Glacier Bay,2018,APR,445
Glacier Bay,2018,MAY,111753
Glacier Bay,2018,JUN,121804
Glacier Bay,2018,JUL,130351
Glacier Bay,2018,AUG,136280
Glacier Bay,2018,SEP,95962
Glacier Bay,2018,OCT,383
Glacier Bay,2018,NOV,245
Glacier Bay,2018,DEC,173
Glacier Bay,2018,Total_visitors,597915
Glacier Bay,2017,JAN,173
Glacier Bay,2017,FEB,172
Glacier Bay,2017,MAR,172
Glacier Bay,2017,APR,185
Glacier Bay,2017,MAY,100414
Glacier Bay,2017,JUN,108729
Glacier Bay,2017,JUL,116760
Glacier Bay,2017,AUG,122709
Glacier Bay,2017,SEP,95615
Glacier Bay,2017,OCT,1748
Glacier Bay,2017,NOV,207
Glacier Bay,2017,DEC,173
Glacier Bay,2017,Total_visitors,547057
Glacier Bay,2016,JAN,173
Glacier Bay,2016,FEB,173
Glacier Bay,2016,MAR,173
Glacier Bay,2016,APR,2505
Glacier Bay,2016,MAY,80664
Glacier Bay,2016,JUN,115336
Glacier Bay,2016,JUL,115207
Glacier Bay,2016,AUG,120251
Glacier Bay,2016,SEP,84965
Glacier Bay,2016,OCT,350
Glacier Bay,2016,NOV,201
Glacier Bay,2016,DEC,173
Glacier Bay,2016,Total_visitors,520171
Glacier Bay,2015,JAN,173
Glacier Bay,2015,FEB,223
Glacier Bay,2015,MAR,185
Glacier Bay,2015,APR,208
Glacier Bay,2015,MAY,74519
Glacier Bay,2015,JUN,107364
Glacier Bay,2015,JUL,182324
Glacier Bay,2015,AUG,152155
Glacier Bay,2015,SEP,33573
Glacier Bay,2015,OCT,282
Glacier Bay,2015,NOV,174
Glacier Bay,2015,DEC,173
Glacier Bay,2015,Total_visitors,551353
Glacier Bay,2014,JAN,173
Glacier Bay,2014,FEB,173
Glacier Bay,2014,MAR,168
Glacier Bay,2014,APR,1455
Glacier Bay,2014,MAY,79720
Glacier Bay,2014,JUN,108644
Glacier Bay,2014,JUL,119282
Glacier Bay,2014,AUG,110795
Glacier Bay,2014,SEP,79648
Glacier Bay,2014,OCT,291
Glacier Bay,2014,NOV,205
Glacier Bay,2014,DEC,173
Glacier Bay,2014,Total_visitors,500727
Glacier Bay,2013,JAN,173
Glacier Bay,2013,FEB,173
Glacier Bay,2013,MAR,162
Glacier Bay,2013,APR,794
Glacier Bay,2013,MAY,70557
Glacier Bay,2013,JUN,110905
Glacier Bay,2013,JUL,114650
Glacier Bay,2013,AUG,116945
Glacier Bay,2013,SEP,85758
Glacier Bay,2013,OCT,168
Glacier Bay,2013,NOV,150
Glacier Bay,2013,DEC,155
Glacier Bay,2013,Total_visitors,500590
Glacier Bay,2012,JAN,173
Glacier Bay,2012,FEB,173
Glacier Bay,2012,MAR,162
Glacier Bay,2012,APR,229
Glacier Bay,2012,MAY,59431
Glacier Bay,2012,JUN,100885
Glacier Bay,2012,JUL,110247
Glacier Bay,2012,AUG,108945
Glacier Bay,2012,SEP,73602
Glacier Bay,2012,OCT,167
Glacier Bay,2012,NOV,150
Glacier Bay,2012,DEC,173
Glacier Bay,2012,Total_visitors,454337
Glacier Bay,2011,JAN,173
Glacier Bay,2011,FEB,175
Glacier Bay,2011,MAR,162
Glacier Bay,2011,APR,178
Glacier Bay,2011,MAY,45959
Glacier Bay,2011,JUN,104190
Glacier Bay,2011,JUL,102477
Glacier Bay,2011,AUG,111359
Glacier Bay,2011,SEP,66794
Glacier Bay,2011,OCT,173
Glacier Bay,2011,NOV,173
Glacier Bay,2011,DEC,173
Glacier Bay,2011,Total_visitors,431986
Glacier Bay,2010,JAN,173
Glacier Bay,2010,FEB,175
Glacier Bay,2010,MAR,162
Glacier Bay,2010,APR,238
Glacier Bay,2010,MAY,60540
Glacier Bay,2010,JUN,104399
Glacier Bay,2010,JUL,105344
Glacier Bay,2010,AUG,106284
Glacier Bay,2010,SEP,66647
Glacier Bay,2010,OCT,222
Glacier Bay,2010,NOV,173
Glacier Bay,2010,DEC,173
Glacier Bay,2010,Total_visitors,444530
Glacier Bay,2009,JAN,173
Glacier Bay,2009,FEB,175
Glacier Bay,2009,MAR,164
Glacier Bay,2009,APR,157
Glacier Bay,2009,MAY,60736
Glacier Bay,2009,JUN,99356
Glacier Bay,2009,JUL,107466
Glacier Bay,2009,AUG,98353
Glacier Bay,2009,SEP,71146
Glacier Bay,2009,OCT,325
Glacier Bay,2009,NOV,155
Glacier Bay,2009,DEC,155
Glacier Bay,2009,Total_visitors,438361
Glacier Bay,2008,JAN,173
Glacier Bay,2008,FEB,175
Glacier Bay,2008,MAR,173
Glacier Bay,2008,APR,160
Glacier Bay,2008,MAY,63241
Glacier Bay,2008,JUN,90469
Glacier Bay,2008,JUL,98691
Glacier Bay,2008,AUG,95191
Glacier Bay,2008,SEP,70034
Glacier Bay,2008,OCT,250
Glacier Bay,2008,NOV,179
Glacier Bay,2008,DEC,175
Glacier Bay,2008,Total_visitors,418911
Glacier Bay,2007,JAN,173
Glacier Bay,2007,FEB,168
Glacier Bay,2007,MAR,168
Glacier Bay,2007,APR,184
Glacier Bay,2007,MAY,58969
Glacier Bay,2007,JUN,94785
Glacier Bay,2007,JUL,103937
Glacier Bay,2007,AUG,103240
Glacier Bay,2007,SEP,75990
Glacier Bay,2007,OCT,225
Glacier Bay,2007,NOV,222
Glacier Bay,2007,DEC,150
Glacier Bay,2007,Total_visitors,438211
Glacier Bay,2006,JAN,77
Glacier Bay,2006,FEB,173
Glacier Bay,2006,MAR,173
Glacier Bay,2006,APR,173
Glacier Bay,2006,MAY,57883
Glacier Bay,2006,JUN,92495
Glacier Bay,2006,JUL,96563
Glacier Bay,2006,AUG,100830
Glacier Bay,2006,SEP,64344
Glacier Bay,2006,OCT,319
Glacier Bay,2006,NOV,176
Glacier Bay,2006,DEC,176
Glacier Bay,2006,Total_visitors,413382
Glacier Bay,2005,JAN,58
Glacier Bay,2005,FEB,63
Glacier Bay,2005,MAR,101
Glacier Bay,2005,APR,224
Glacier Bay,2005,MAY,51792
Glacier Bay,2005,JUN,82032
Glacier Bay,2005,JUL,81442
Glacier Bay,2005,AUG,84146
Glacier Bay,2005,SEP,59586
Glacier Bay,2005,OCT,226
Glacier Bay,2005,NOV,74
Glacier Bay,2005,DEC,85
Glacier Bay,2005,Total_visitors,359829
Glacier Bay,2004,JAN,64
Glacier Bay,2004,FEB,73
Glacier Bay,2004,MAR,28
Glacier Bay,2004,APR,510
Glacier Bay,2004,MAY,45512
Glacier Bay,2004,JUN,82066
Glacier Bay,2004,JUL,85286
Glacier Bay,2004,AUG,83350
Glacier Bay,2004,SEP,56627
Glacier Bay,2004,OCT,40
Glacier Bay,2004,NOV,65
Glacier Bay,2004,DEC,65
Glacier Bay,2004,Total_visitors,353686
Glacier Bay,2003,JAN,54
Glacier Bay,2003,FEB,56
Glacier Bay,2003,MAR,43
Glacier Bay,2003,APR,68
Glacier Bay,2003,MAY,46093
Glacier Bay,2003,JUN,76891
Glacier Bay,2003,JUL,93887
Glacier Bay,2003,AUG,90500
Glacier Bay,2003,SEP,58244
Glacier Bay,2003,OCT,226
Glacier Bay,2003,NOV,159
Glacier Bay,2003,DEC,98
Glacier Bay,2003,Total_visitors,366319
Glacier Bay,2002,JAN,174
Glacier Bay,2002,FEB,174
Glacier Bay,2002,MAR,187
Glacier Bay,2002,APR,585
Glacier Bay,2002,MAY,71676
Glacier Bay,2002,JUN,81396
Glacier Bay,2002,JUL,93032
Glacier Bay,2002,AUG,92793
Glacier Bay,2002,SEP,66191
Glacier Bay,2002,OCT,1589
Glacier Bay,2002,NOV,173
Glacier Bay,2002,DEC,173
Glacier Bay,2002,Total_visitors,408143
Glacier Bay,2001,JAN,95
Glacier Bay,2001,FEB,76
Glacier Bay,2001,MAR,144
Glacier Bay,2001,APR,123
Glacier Bay,2001,MAY,61901
Glacier Bay,2001,JUN,85945
Glacier Bay,2001,JUL,90261
Glacier Bay,2001,AUG,76561
Glacier Bay,2001,SEP,64264
Glacier Bay,2001,OCT,624
Glacier Bay,2001,NOV,74
Glacier Bay,2001,DEC,46
Glacier Bay,2001,Total_visitors,380114
Glacier Bay,2000,JAN,95
Glacier Bay,2000,FEB,76
Glacier Bay,2000,MAR,149
Glacier Bay,2000,APR,324
Glacier Bay,2000,MAY,57993
Glacier Bay,2000,JUN,83305
Glacier Bay,2000,JUL,86887
Glacier Bay,2000,AUG,90415
Glacier Bay,2000,SEP,64779
Glacier Bay,2000,OCT,616
Glacier Bay,2000,NOV,15
Glacier Bay,2000,DEC,30
Glacier Bay,2000,Total_visitors,384684
Glacier Bay,1999,JAN,0
Glacier Bay,1999,FEB,101
Glacier Bay,1999,MAR,6
Glacier Bay,1999,APR,91
Glacier Bay,1999,MAY,111916
Glacier Bay,1999,JUN,79181
Glacier Bay,1999,JUL,86633
Glacier Bay,1999,AUG,88956
Glacier Bay,1999,SEP,75568
Glacier Bay,1999,OCT,96
Glacier Bay,1999,NOV,59
Glacier Bay,1999,DEC,0
Glacier Bay,1999,Total_visitors,442607
Glacier Bay,1998,JAN,30
Glacier Bay,1998,FEB,193
Glacier Bay,1998,MAR,89
Glacier Bay,1998,APR,503
Glacier Bay,1998,MAY,59361
Glacier Bay,1998,JUN,76985
Glacier Bay,1998,JUL,99354
Glacier Bay,1998,AUG,92688
Glacier Bay,1998,SEP,73993
Glacier Bay,1998,OCT,191
Glacier Bay,1998,NOV,112
Glacier Bay,1998,DEC,13
Glacier Bay,1998,Total_visitors,403512
Glacier Bay,1997,JAN,52
Glacier Bay,1997,FEB,59
Glacier Bay,1997,MAR,48
Glacier Bay,1997,APR,1823
Glacier Bay,1997,MAY,50806
Glacier Bay,1997,JUN,71263
Glacier Bay,1997,JUL,80263
Glacier Bay,1997,AUG,78913
Glacier Bay,1997,SEP,63434
Glacier Bay,1997,OCT,231
Glacier Bay,1997,NOV,67
Glacier Bay,1997,DEC,87
Glacier Bay,1997,Total_visitors,347046
Glacier Bay,1996,JAN,79
Glacier Bay,1996,FEB,69
Glacier Bay,1996,MAR,53
Glacier Bay,1996,APR,84
Glacier Bay,1996,MAY,40694
Glacier Bay,1996,JUN,56968
Glacier Bay,1996,JUL,73655
Glacier Bay,1996,AUG,82828
Glacier Bay,1996,SEP,49564
Glacier Bay,1996,OCT,305
Glacier Bay,1996,NOV,45
Glacier Bay,1996,DEC,30
Glacier Bay,1996,Total_visitors,304374
Glacier Bay,1995,JAN,34
Glacier Bay,1995,FEB,91
Glacier Bay,1995,MAR,111
Glacier Bay,1995,APR,283
Glacier Bay,1995,MAY,30767
Glacier Bay,1995,JUN,51394
Glacier Bay,1995,JUL,57857
Glacier Bay,1995,AUG,63941
Glacier Bay,1995,SEP,47410
Glacier Bay,1995,OCT,166
Glacier Bay,1995,NOV,121
Glacier Bay,1995,DEC,90
Glacier Bay,1995,Total_visitors,252265
Glacier Bay,1994,JAN,70
Glacier Bay,1994,FEB,49
